 TIME                                   ,TotElec_30                              ,P_from_grid                             ,P_to_grid                               ,label                                   ,active_load_kW,P_from_grid_kW,P_to_grid_kW,PF,apparent_power,reactive_power
1.12E+02,1.18E+06,5.78E+05,0.00E+00,0.00E+00,326.5223,160.4866,0,0.9,362.802571,158.1419744
1.12E+02,1.18E+06,6.87E+05,0.00E+00,0.00E+00,327.5766,190.7589,0,0.9,363.9740043,158.6525903
1.13E+02,1.15E+06,9.31E+05,0.00E+00,0.00E+00,320.4594,258.4872,0,0.9,356.0660136,155.2055771
1.13E+02,1.15E+06,1.06E+06,0.00E+00,0.00E+00,319.9476,294.0028,0,0.9,355.4972954,154.9576785
1.14E+02,1.06E+06,1.03E+06,0.00E+00,0.00E+00,295.4542,285.6647,0,0.9,328.2824276,143.0949927
1.14E+02,1.06E+06,1.05E+06,0.00E+00,0.00E+00,294.1337,293.0009,0,0.9,326.815244,142.4554622
1.15E+02,8.24E+05,8.19E+05,0.00E+00,0.00E+00,228.9085,227.4327,0,0.9,254.3427737,110.8654448
1.15E+02,8.23E+05,8.18E+05,0.00E+00,0.00E+00,228.6401,227.1633,0,0.9,254.0445035,110.7354318
1.16E+02,4.73E+05,4.69E+05,0.00E+00,0.00E+00,131.4067,130.3922,0,0.9,146.0074553,63.64317426
1.16E+02,4.63E+05,4.61E+05,0.00E+00,0.00E+00,128.5131,127.9771,0,0.9,142.7923126,62.24172605
1.17E+02,2.90E+05,2.88E+05,0.00E+00,0.00E+00,80.5148,80.0127,0,0.9,89.46083464,38.99507376
1.17E+02,2.90E+05,2.87E+05,0.00E+00,0.00E+00,80.5165,79.6027,0,0.9,89.46280429,38.99593231
1.18E+02,1.53E+05,1.49E+05,0.00E+00,0.00E+00,42.6267,41.5064,0,0.9,47.3629927,20.64504989
1.18E+02,1.53E+05,1.49E+05,0.00E+00,0.00E+00,42.6271,41.506,0,0.9,47.36340245,20.64522849
1.19E+02,1.21E+05,1.17E+05,0.00E+00,0.00E+00,33.6274,32.5915,0,0.9,37.36381623,16.28650991
1.19E+02,1.21E+05,1.18E+05,0.00E+00,0.00E+00,33.6278,32.763,0,0.9,37.36423411,16.28669206
1.20E+02,1.21E+05,1.18E+05,0.00E+00,0.00E+00,33.6282,32.7628,0,0.9,37.36465612,16.28687601
1.20E+02,1.21E+05,1.17E+05,0.00E+00,0.00E+00,33.6286,32.5905,0,0.9,37.36508231,16.28706178
1.21E+02,1.21E+05,1.15E+05,0.00E+00,0.00E+00,33.629,31.9442,0,0.9,37.36551251,16.2872493
1.21E+02,1.21E+05,1.11E+05,0.00E+00,0.00E+00,33.6294,30.7621,0,0.9,37.36594631,16.28743839
1.22E+02,1.21E+05,1.08E+05,0.00E+00,0.00E+00,33.6297,30.1206,0,0.9,37.36638354,16.28762897
1.22E+02,1.21E+05,1.08E+05,0.00E+00,0.00E+00,33.6301,30.0206,0,0.9,37.36682425,16.28782107
1.23E+02,1.21E+05,1.08E+05,0.00E+00,0.00E+00,33.6305,29.9695,0,0.9,37.36726872,16.28801482
1.23E+02,1.21E+05,1.08E+05,0.00E+00,0.00E+00,33.6309,29.9673,0,0.9,37.36771745,16.28821041
1.24E+02,1.21E+05,1.08E+05,0.00E+00,0.00E+00,33.6314,30.0149,0,0.9,37.36817048,16.28840788
1.24E+02,1.21E+05,1.08E+05,0.00E+00,0.00E+00,33.6318,30.1122,0,0.9,37.36862742,16.28860706
1.25E+02,1.21E+05,1.09E+05,0.00E+00,0.00E+00,33.6322,30.26,0,0.9,37.3690874,16.28880756
1.25E+02,1.21E+05,1.10E+05,0.00E+00,0.00E+00,33.6326,30.4581,0,0.9,37.36954916,16.28900883
1.26E+02,1.63E+05,1.52E+05,0.00E+00,0.00E+00,45.1587,42.1815,0,0.9,50.17630323,21.87134351
1.26E+02,1.63E+05,1.53E+05,0.00E+00,0.00E+00,45.1535,42.3736,0,0.9,50.17054754,21.86883467
1.27E+02,3.70E+05,3.60E+05,0.00E+00,0.00E+00,102.7883,100.0079,0,0.9,114.2091914,49.78263238
1.27E+02,3.70E+05,3.59E+05,0.00E+00,0.00E+00,102.7888,99.8101,0,0.9,114.2098009,49.78289806
1.28E+02,9.61E+05,9.48E+05,0.00E+00,0.00E+00,266.9496,263.2519,0,0.9,296.6106331,129.2895775
1.28E+02,9.53E+05,9.35E+05,0.00E+00,0.00E+00,264.8056,259.8148,0,0.9,294.2284555,128.2512104
1.29E+02,1.06E+06,1.02E+06,0.00E+00,0.00E+00,295.2775,283.3255,0,0.9,328.0861443,143.0094348
1.29E+02,1.07E+06,9.95E+05,0.00E+00,0.00E+00,296.0929,276.2881,0,0.9,328.992147,143.4043522
1.30E+02,1.13E+06,1.05E+06,0.00E+00,0.00E+00,314.3034,290.6515,0,0.9,349.2259695,152.224071
1.30E+02,1.11E+06,1.01E+06,0.00E+00,0.00E+00,309.3074,280.3517,0,0.9,343.6748423,149.8043907
1.31E+02,1.11E+06,9.86E+05,0.00E+00,0.00E+00,309.5807,273.9494,0,0.9,343.9785642,149.93678
1.31E+02,1.12E+06,9.77E+05,0.00E+00,0.00E+00,311.3918,271.444,0,0.9,345.9908579,150.8139185
1.32E+02,1.12E+06,9.71E+05,0.00E+00,0.00E+00,311.704,269.7275,0,0.9,346.3377861,150.965141
1.32E+02,1.13E+06,9.69E+05,0.00E+00,0.00E+00,313.5205,269.2941,0,0.9,348.3561542,151.8449272
1.33E+02,1.13E+06,9.61E+05,0.00E+00,0.00E+00,313.7594,267.0607,0,0.9,348.6215444,151.9606082
1.33E+02,1.14E+06,9.61E+05,0.00E+00,0.00E+00,315.3425,266.9033,0,0.9,350.3805491,152.7273405
1.34E+02,9.84E+05,8.03E+05,0.00E+00,0.00E+00,273.2964,223.0715,0,0.9,303.6626747,132.3634912
1.34E+02,9.83E+05,8.12E+05,0.00E+00,0.00E+00,273.1928,225.4946,0,0.9,303.5476022,132.3133323
1.35E+02,7.20E+05,5.76E+05,0.00E+00,0.00E+00,200.0127,159.9776,0,0.9,222.2362892,96.87055264
1.35E+02,7.17E+05,5.88E+05,0.00E+00,0.00E+00,199.295,163.3066,0,0.9,221.4388856,96.52297247
1.36E+02,5.49E+05,4.25E+05,0.00E+00,0.00E+00,152.5858,118.0382,0,0.9,169.5397433,73.90066079
1.36E+02,5.43E+05,4.37E+05,0.00E+00,0.00E+00,150.765,121.3343,0,0.9,167.51663,73.01880616
1.37E+02,4.56E+05,3.78E+05,0.00E+00,0.00E+00,126.7658,104.9967,0,0.9,140.8509291,61.3954966
1.37E+02,4.56E+05,4.07E+05,0.00E+00,0.00E+00,126.7667,113.0355,0,0.9,140.8518865,61.39591394
1.38E+02,2.83E+05,2.66E+05,0.00E+00,0.00E+00,78.744,73.7738,0,0.9,87.49332202,38.13745489
1.38E+02,2.83E+05,2.83E+05,0.00E+00,0.00E+00,78.7448,78.5325,0,0.9,87.49426424,38.1378656
1.39E+02,2.83E+05,2.83E+05,0.00E+00,0.00E+00,78.7457,78.6352,0,0.9,87.4951994,38.13827322
1.39E+02,2.83E+05,2.83E+05,0.00E+00,0.00E+00,78.7465,78.636,0,0.9,87.49612667,38.13867741
1.40E+02,1.54E+05,1.54E+05,0.00E+00,0.00E+00,42.7473,42.6575,0,0.9,47.4970457,20.70348223
1.40E+02,1.54E+05,1.54E+05,0.00E+00,0.00E+00,42.7482,42.6968,0,0.9,47.49795658,20.70387928
1.41E+02,1.54E+05,1.54E+05,0.00E+00,0.00E+00,42.749,42.7055,0,0.9,47.49885941,20.70427281
1.41E+02,1.54E+05,1.54E+05,0.00E+00,0.00E+00,42.7498,42.6945,0,0.9,47.49975428,20.70466288
1.42E+02,1.22E+05,1.21E+05,0.00E+00,0.00E+00,33.7506,33.6972,0,0.9,37.50064195,16.34615086
1.42E+02,1.22E+05,1.21E+05,0.00E+00,0.00E+00,33.7514,33.7138,0,0.9,37.50152386,16.34653527
1.43E+02,1.22E+05,1.21E+05,0.00E+00,0.00E+00,33.7522,33.7225,0,0.9,37.50239962,16.34691701
1.43E+02,1.22E+05,1.21E+05,0.00E+00,0.00E+00,33.7529,33.7233,0,0.9,37.50326708,16.34729513
1.44E+02,1.22E+05,1.21E+05,0.00E+00,0.00E+00,33.7537,33.73,0,0.9,37.50412724,16.34767006
1.44E+02,1.22E+05,1.21E+05,0.00E+00,0.00E+00,33.7545,33.7426,0,0.9,37.50498422,16.34804361
1.45E+02,1.22E+05,1.21E+05,0.00E+00,0.00E+00,33.7553,33.7493,0,0.9,37.50583648,16.3484151
1.45E+02,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.756,33.7501,0,0.9,37.50667695,16.34878145
1.46E+02,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7568,33.7548,0,0.9,37.50750375,16.34914185
1.46E+02,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7575,33.7575,0,0.9,37.50832016,16.34949771
1.47E+02,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7582,33.7582,0,0.9,37.50912809,16.34984988
1.47E+02,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7589,33.7589,0,0.9,37.50992809,16.35019859
1.48E+02,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7596,33.7596,0,0.9,37.51072094,16.35054419
1.48E+02,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7604,33.7564,0,0.9,37.51150762,16.35088709
1.49E+02,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7611,33.7531,0,0.9,37.51228732,16.35122696
1.49E+02,1.22E+05,1.21E+05,0.00E+00,0.00E+00,33.7618,33.7499,0,0.9,37.51305746,16.35156265
1.50E+02,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7624,33.7506,0,0.9,37.5138177,16.35189403
1.50E+02,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7631,33.7552,0,0.9,37.51456996,16.35222194
1.51E+02,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7638,33.7598,0,0.9,37.51531501,16.3525467
1.51E+02,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7644,33.7644,0,0.9,37.51605251,16.35286817
1.52E+02,1.22E+05,1.19E+05,0.00E+00,0.00E+00,33.7651,32.9899,0,0.9,37.51678233,16.35318629
1.52E+02,1.22E+05,1.13E+05,0.00E+00,0.00E+00,33.7658,31.3689,0,0.9,37.51750458,16.35350111
1.53E+02,1.22E+05,9.11E+04,0.00E+00,0.00E+00,33.79,25.3181,0,0.9,37.5443988,16.36522403
1.53E+02,1.22E+05,4.46E+04,0.00E+00,0.00E+00,33.7906,12.3852,0,0.9,37.54510178,16.36553045
1.54E+02,1.22E+05,0.00E+00,1.19E+04,0.00E+00,33.7912,0,3.3162,0.9,37.54579243,16.3658315
1.54E+02,1.22E+05,0.00E+00,6.11E+04,0.00E+00,33.7918,0,16.9708,0.9,37.54646958,16.36612666
1.55E+02,1.22E+05,0.00E+00,1.15E+05,0.00E+00,33.7924,0,31.8931,0.9,37.54713212,16.36641545
1.55E+02,1.22E+05,0.00E+00,1.44E+05,0.00E+00,33.7929,0,40.0001,0.9,37.54771856,16.36667108
1.56E+02,1.22E+05,0.00E+00,1.52E+05,0.00E+00,33.7933,0,42.1306,0.9,37.54811455,16.36684368
1.56E+02,1.22E+05,0.00E+00,1.44E+05,0.00E+00,33.786,0,40.1302,0.9,37.54003002,16.36331972
1.57E+02,1.22E+05,0.00E+00,1.10E+05,0.00E+00,33.7745,0,30.5277,0.9,37.52720431,16.35772912
1.57E+02,1.22E+05,0.00E+00,9.28E+04,0.00E+00,33.7645,0,25.7866,0.9,37.51611374,16.35289486
1.58E+02,1.22E+05,0.00E+00,8.44E+04,0.00E+00,33.7555,0,23.4355,0.9,37.50606293,16.34851381
1.58E+02,1.21E+05,0.00E+00,7.72E+04,0.00E+00,33.7469,0,21.4328,0.9,37.49660538,16.34439136
1.59E+02,1.21E+05,0.00E+00,8.02E+04,0.00E+00,33.7389,0,22.2713,0.9,37.48766793,16.34049562
1.59E+02,1.21E+05,0.00E+00,6.14E+04,0.00E+00,33.7308,0,17.0664,0.9,37.47868462,16.33657988
1.60E+02,1.21E+05,0.00E+00,2.07E+04,0.00E+00,33.7238,0,5.7429,0.9,37.47086217,16.33317015
1.60E+02,1.21E+05,7.92E+03,0.00E+00,0.00E+00,33.719,2.2013,0,0.9,37.4655243,16.33084343
1.61E+02,1.21E+05,2.76E+04,0.00E+00,0.00E+00,33.7159,7.6562,0,0.9,37.46207162,16.32933844
1.61E+02,1.21E+05,5.83E+04,0.00E+00,0.00E+00,33.714,16.2027,0,0.9,37.45998859,16.32843047
1.62E+02,1.21E+05,1.01E+05,0.00E+00,0.00E+00,33.6905,27.9766,0,0.9,37.4338462,16.31703527
1.62E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.6906,33.6438,0,0.9,37.43404492,16.31712189
1.63E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.6908,33.6312,0,0.9,37.4342466,16.31720979
1.63E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.691,33.6137,0,0.9,37.43445119,16.31729897
1.64E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.6912,33.5933,0,0.9,37.43465887,16.3173895
1.64E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.6914,33.5699,0,0.9,37.43486987,16.31748147
1.65E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.6916,33.5671,0,0.9,37.43508418,16.31757489
1.65E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.6918,33.5849,0,0.9,37.43530172,16.31766971
1.66E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.692,33.585,0,0.9,37.43552285,16.3177661
1.66E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.6922,33.5675,0,0.9,37.43574806,16.31786427
1.67E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.6924,33.5588,0,0.9,37.43597757,16.31796431
1.67E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.6926,33.5589,0,0.9,37.43621158,16.31806631
1.68E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.6928,33.559,0,0.9,37.43645023,16.31817034
1.68E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.693,33.5591,0,0.9,37.4366937,16.31827646
1.69E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.6932,33.5888,0,0.9,37.43694005,16.31838385
1.69E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.6935,33.6441,0,0.9,37.43718996,16.31849278
1.70E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.6937,33.6641,0,0.9,37.43744391,16.31860347
1.70E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.6939,33.6643,0,0.9,37.43770226,16.31871608
1.71E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.6942,33.6447,0,0.9,37.43796495,16.31883059
1.71E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.6944,33.5894,0,0.9,37.43823171,16.31894687
1.72E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.6947,33.5806,0,0.9,37.43850182,16.3190646
1.72E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.6949,33.6225,0,0.9,37.43877437,16.3191834
1.73E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.6951,33.6574,0,0.9,37.43904934,16.31930326
1.73E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.6954,33.6894,0,0.9,37.43932713,16.31942435
1.74E+02,5.51E+05,5.51E+05,0.00E+00,0.00E+00,153.1885,153.1885,0,0.9,170.2094624,74.1925846
1.74E+02,3.77E+05,3.77E+05,0.00E+00,0.00E+00,104.8233,104.8233,0,0.9,116.4703821,50.76826256
1.75E+02,4.59E+05,4.59E+05,0.00E+00,0.00E+00,127.5982,127.5982,0,0.9,141.7758088,61.7986423
1.75E+02,4.59E+05,4.59E+05,0.00E+00,0.00E+00,127.4751,127.4751,0,0.9,141.6390475,61.73902945
1.76E+02,9.32E+05,9.24E+05,0.00E+00,0.00E+00,258.9774,256.7889,0,0.9,287.7527062,125.4284967
1.76E+02,9.32E+05,9.08E+05,0.00E+00,0.00E+00,258.9834,252.2127,0,0.9,287.759318,125.4313787
1.77E+02,1.07E+06,8.39E+05,0.00E+00,0.00E+00,297.0383,232.978,0,0.9,330.0425954,143.862232
1.77E+02,1.07E+06,4.66E+05,0.00E+00,0.00E+00,296.0477,129.4646,0,0.9,328.941862,143.3824335
1.78E+02,1.09E+06,3.31E+05,0.00E+00,0.00E+00,302.9319,92.0758,0,0.9,336.5909767,146.7166053
1.78E+02,1.09E+06,2.79E+05,0.00E+00,0.00E+00,303.1468,77.4153,0,0.9,336.8298159,146.8207128
1.79E+02,1.09E+06,1.94E+05,0.00E+00,0.00E+00,302.9316,53.9382,0,0.9,336.5907008,146.716485
1.79E+02,1.09E+06,2.31E+05,0.00E+00,0.00E+00,302.6956,64.2778,0,0.9,336.3284596,146.6021767
1.80E+02,1.09E+06,4.04E+05,0.00E+00,0.00E+00,301.9751,112.2876,0,0.9,335.5279189,146.2532291
1.80E+02,1.08E+06,4.64E+05,0.00E+00,0.00E+00,301.366,128.8509,0,0.9,334.8510996,145.9582104
1.81E+02,1.09E+06,4.40E+05,0.00E+00,0.00E+00,301.507,122.2126,0,0.9,335.007822,146.0265241
1.81E+02,1.09E+06,4.62E+05,0.00E+00,0.00E+00,301.5199,128.2031,0,0.9,335.0220959,146.032746
1.82E+02,1.14E+06,5.54E+05,0.00E+00,0.00E+00,317.3927,154.0181,0,0.9,352.6586029,153.7203212
1.82E+02,1.12E+06,6.12E+05,0.00E+00,0.00E+00,310.1859,170.0564,0,0.9,344.6509791,150.2298789
1.83E+02,1.11E+06,7.70E+05,0.00E+00,0.00E+00,308.7848,213.8153,0,0.9,343.0942004,149.5512948
1.83E+02,1.12E+06,8.71E+05,0.00E+00,0.00E+00,309.763,242.0437,0,0.9,344.1811181,150.0250712
1.84E+02,1.11E+06,9.07E+05,0.00E+00,0.00E+00,307.475,252.0131,0,0.9,341.6388551,148.9169245
1.84E+02,1.11E+06,9.62E+05,0.00E+00,0.00E+00,307.8165,267.1278,0,0.9,342.018317,149.082328
1.85E+02,1.09E+06,9.96E+05,0.00E+00,0.00E+00,301.6693,276.7873,0,0.9,335.1880785,146.1050961
1.85E+02,1.08E+06,1.03E+06,0.00E+00,0.00E+00,301.3276,286.1805,0,0.9,334.8084621,145.9396252
1.86E+02,1.01E+06,9.83E+05,0.00E+00,0.00E+00,281.793,272.9843,0,0.9,313.1033565,136.478589
1.86E+02,1.01E+06,9.96E+05,0.00E+00,0.00E+00,281.0423,276.7062,0,0.9,312.269251,136.1150108
1.87E+02,8.09E+05,7.95E+05,0.00E+00,0.00E+00,224.7066,220.7603,0,0.9,249.6739745,108.8303624
1.87E+02,8.04E+05,7.92E+05,0.00E+00,0.00E+00,223.3691,220.01,0,0.9,248.1878494,108.1825755
1.88E+02,4.66E+05,4.57E+05,0.00E+00,0.00E+00,129.4888,127.0139,0,0.9,143.8764779,62.71430276
1.88E+02,4.61E+05,4.56E+05,0.00E+00,0.00E+00,128.0624,126.7689,0,0.9,142.291503,62.02342822
1.89E+02,2.88E+05,2.85E+05,0.00E+00,0.00E+00,80.0684,79.1651,0,0.9,88.96487476,38.77888986
1.89E+02,2.88E+05,2.86E+05,0.00E+00,0.00E+00,80.0747,79.3435,0,0.9,88.97191409,38.78195823
1.90E+02,1.53E+05,1.50E+05,0.00E+00,0.00E+00,42.5175,41.7511,0,0.9,47.24171092,20.59218438
1.90E+02,1.53E+05,1.49E+05,0.00E+00,0.00E+00,42.5184,41.5091,0,0.9,47.24261398,20.59257801
1.91E+02,1.21E+05,1.17E+05,0.00E+00,0.00E+00,33.5192,32.4225,0,0.9,37.24352351,16.23407553
1.91E+02,1.21E+05,1.17E+05,0.00E+00,0.00E+00,33.52,32.4917,0,0.9,37.24443997,16.234475
1.92E+02,1.21E+05,1.17E+05,0.00E+00,0.00E+00,33.5208,32.405,0,0.9,37.24536334,16.23487749
1.92E+02,1.21E+05,1.14E+05,0.00E+00,0.00E+00,33.5217,31.7736,0,0.9,37.24629318,16.2352828
1.93E+02,1.21E+05,1.13E+05,0.00E+00,0.00E+00,33.5225,31.4257,0,0.9,37.24722924,16.23569082
1.93E+02,1.21E+05,1.13E+05,0.00E+00,0.00E+00,33.5234,31.4251,0,0.9,37.24817153,16.23610155
1.94E+02,1.21E+05,1.12E+05,0.00E+00,0.00E+00,33.5242,31.0764,0,0.9,37.24912005,16.236515
1.94E+02,1.21E+05,1.09E+05,0.00E+00,0.00E+00,33.5251,30.3791,0,0.9,37.25007478,16.23693116
1.95E+02,1.21E+05,1.08E+05,0.00E+00,0.00E+00,33.5259,30.0296,0,0.9,37.25103549,16.23734993
1.95E+02,1.21E+05,1.08E+05,0.00E+00,0.00E+00,33.5268,30.0286,0,0.9,37.25200174,16.2377711
1.96E+02,1.21E+05,1.08E+05,0.00E+00,0.00E+00,33.5277,30.1276,0,0.9,37.25297308,16.2381945
1.96E+02,1.21E+05,1.09E+05,0.00E+00,0.00E+00,33.5286,30.3266,0,0.9,37.25394906,16.23861992
1.97E+02,1.21E+05,1.10E+05,0.00E+00,0.00E+00,33.5294,30.6754,0,0.9,37.25492946,16.23904727
1.97E+02,1.21E+05,1.12E+05,0.00E+00,0.00E+00,33.5303,31.1741,0,0.9,37.25591429,16.23947654
1.98E+02,3.15E+05,3.09E+05,0.00E+00,0.00E+00,87.5977,85.8394,0,0.9,97.33073566,42.42548409
1.98E+02,2.61E+05,2.57E+05,0.00E+00,0.00E+00,72.5596,71.4361,0,0.9,80.62176689,35.14221345
1.99E+02,4.33E+05,4.29E+05,0.00E+00,0.00E+00,120.3164,119.1063,0,0.9,133.6848948,58.27189469
1.99E+02,4.44E+05,4.36E+05,0.00E+00,0.00E+00,123.2265,121.0174,0,0.9,136.9183471,59.68132384
2.00E+02,9.32E+05,9.10E+05,0.00E+00,0.00E+00,258.9488,252.6397,0,0.9,287.7208727,125.4146208
2.00E+02,9.32E+05,8.82E+05,0.00E+00,0.00E+00,258.9553,245.0661,0,0.9,287.7280928,125.417768
2.01E+02,1.07E+06,1.02E+06,0.00E+00,0.00E+00,295.8602,282.5408,0,0.9,328.733598,143.2916533
2.01E+02,1.06E+06,9.78E+05,0.00E+00,0.00E+00,294.2292,271.7588,0,0.9,326.9212809,142.5016826
2.02E+02,1.08E+06,8.99E+05,0.00E+00,0.00E+00,300.6775,249.6754,0,0.9,334.086124,145.6247653
2.02E+02,1.09E+06,8.56E+05,0.00E+00,0.00E+00,301.4653,237.8725,0,0.9,334.9614275,146.0063012
2.03E+02,1.09E+06,8.45E+05,0.00E+00,0.00E+00,302.1772,234.7703,0,0.9,335.7524802,146.3511131
2.03E+02,1.09E+06,8.59E+05,0.00E+00,0.00E+00,302.6121,238.6806,0,0.9,336.2356177,146.5617079
2.04E+02,1.09E+06,9.41E+05,0.00E+00,0.00E+00,302.1466,261.4214,0,0.9,335.7184386,146.3362747
2.04E+02,1.09E+06,9.12E+05,0.00E+00,0.00E+00,301.6199,253.2927,0,0.9,335.1332443,146.0811944
2.05E+02,1.09E+06,4.42E+05,0.00E+00,0.00E+00,302.6936,122.8303,0,0.9,336.3261914,146.601188
2.05E+02,1.09E+06,2.72E+05,0.00E+00,0.00E+00,303.6666,75.4768,0,0.9,337.4072908,147.0724283
2.06E+02,1.09E+06,5.35E+05,0.00E+00,0.00E+00,303.5596,148.4802,0,0.9,337.2884907,147.0206446
2.06E+02,1.15E+06,6.13E+05,0.00E+00,0.00E+00,319.5834,170.3248,0,0.9,355.0926531,154.7812991
2.07E+02,1.12E+06,5.75E+05,0.00E+00,0.00E+00,310.187,159.6455,0,0.9,344.652172,150.2303988
2.07E+02,1.12E+06,6.25E+05,0.00E+00,0.00E+00,310.0813,173.7095,0,0.9,344.5347242,150.1792045
2.08E+02,1.11E+06,7.58E+05,0.00E+00,0.00E+00,307.6309,210.644,0,0.9,341.812154,148.9924637
2.08E+02,1.11E+06,7.88E+05,0.00E+00,0.00E+00,308.4835,218.7653,0,0.9,342.7594516,149.4053812
2.09E+02,1.09E+06,5.90E+05,0.00E+00,0.00E+00,302.9715,163.7914,0,0.9,336.6350083,146.7357982
2.09E+02,1.09E+06,7.50E+05,0.00E+00,0.00E+00,302.821,208.4207,0,0.9,336.4678144,146.6629201
2.10E+02,1.02E+06,9.73E+05,0.00E+00,0.00E+00,282.4757,270.3665,0,0.9,313.8618381,136.8092035
2.10E+02,1.01E+06,1.01E+06,0.00E+00,0.00E+00,281.7322,280.3446,0,0.9,313.0357284,136.4491106
2.11E+02,8.11E+05,8.02E+05,0.00E+00,0.00E+00,225.2219,222.8982,0,0.9,250.2465602,109.0799467
2.11E+02,8.06E+05,7.96E+05,0.00E+00,0.00E+00,223.97,221.153,0,0.9,248.8555783,108.4736318
2.12E+02,4.68E+05,4.57E+05,0.00E+00,0.00E+00,129.998,127.0317,0,0.9,144.442184,62.9608883
2.12E+02,4.63E+05,4.53E+05,0.00E+00,0.00E+00,128.5266,125.7559,0,0.9,142.8073801,62.24829384
2.13E+02,2.90E+05,2.81E+05,0.00E+00,0.00E+00,80.5281,78.0022,0,0.9,89.47563699,39.00152596
2.13E+02,2.90E+05,2.82E+05,0.00E+00,0.00E+00,80.5295,78.2979,0,0.9,89.47726708,39.0022365
2.14E+02,1.53E+05,1.46E+05,0.00E+00,0.00E+00,42.6299,40.693,0,0.9,47.36654297,20.64659741
2.14E+02,1.53E+05,1.48E+05,0.00E+00,0.00E+00,42.6303,40.9887,0,0.9,47.36694608,20.64677312
2.15E+02,1.21E+05,1.17E+05,0.00E+00,0.00E+00,33.6306,32.4824,0,0.9,37.36735087,16.28805062
2.15E+02,1.21E+05,1.18E+05,0.00E+00,0.00E+00,33.631,32.7258,0,0.9,37.3677574,16.28822783
2.16E+02,1.21E+05,1.18E+05,0.00E+00,0.00E+00,33.6313,32.7949,0,0.9,37.36816598,16.28840592
2.16E+02,1.21E+05,1.18E+05,0.00E+00,0.00E+00,33.6317,32.6907,0,0.9,37.36857713,16.28858514
2.17E+02,1.21E+05,1.18E+05,0.00E+00,0.00E+00,33.6321,32.6906,0,0.9,37.3689907,16.28876541
2.17E+02,1.21E+05,1.18E+05,0.00E+00,0.00E+00,33.6325,32.7947,0,0.9,37.36940587,16.28894638
2.18E+02,1.21E+05,1.17E+05,0.00E+00,0.00E+00,33.6328,32.6212,0,0.9,37.36982249,16.28912798
2.18E+02,1.21E+05,1.14E+05,0.00E+00,0.00E+00,33.6332,31.588,0,0.9,37.37024111,16.28931045
2.19E+02,1.21E+05,1.14E+05,0.00E+00,0.00E+00,33.6336,31.5875,0,0.9,37.37066179,16.28949382
2.19E+02,1.21E+05,1.17E+05,0.00E+00,0.00E+00,33.634,32.621,0,0.9,37.37108418,16.28967794
2.20E+02,1.21E+05,1.19E+05,0.00E+00,0.00E+00,33.6344,32.9513,0,0.9,37.37150791,16.28986264
2.20E+02,1.21E+05,1.19E+05,0.00E+00,0.00E+00,33.6347,33.1601,0,0.9,37.37193263,16.29004776
2.21E+02,1.21E+05,1.20E+05,0.00E+00,0.00E+00,33.6351,33.1952,0,0.9,37.37235819,16.29023326
2.21E+02,1.21E+05,1.19E+05,0.00E+00,0.00E+00,33.6355,33.0564,0,0.9,37.3727847,16.29041917
2.22E+02,2.04E+05,2.01E+05,0.00E+00,0.00E+00,56.5992,55.8286,0,0.9,62.88795147,27.41222252
